ctn_no,category,actual_position_block,bay,stack,tier,first_inyard_time,last_outyard_time,order,vessel_reference,destination_port_code,ctn_status,ctn_size,weight,ctn_weight,flag
APZU4611239,1,62,56,6,2,2022/11/1 14:24,,501,MED1,FRFOS,1,2,19108.6,6,0
FSCU8490515,1,62,14,4,2,2022/11/1 14:25,,502,MED1,GRPIR,1,2.25,8700,2,0
CBHU9471019,1,66,80,5,3,2022/11/1 14:27,,503,MED1,GRPIR,1,2.25,26900,8,0
TCNU2704133,1,65,80,3,4,2022/11/1 14:28,,504,MED1,ITGOA,1,2.25,24400,8,0
CSNU1458359,1,63,73,3,3,2022/11/1 14:28,,505,MED1,GRPIR,1,1,6606,2,0
DFSU6313259,1,65,80,3,5,2022/11/1 14:30,,506,MED1,ITGOA,1,2.25,27763,9,0
CSNU7505695,1,7A,32,5,1,2022/11/1 14:30,,507,MED1,ITGOA,1,2.25,11080,3,0
BMOU5330012,1,66,80,2,5,2022/11/1 14:31,,508,MED1,GRPIR,1,2.25,11741,3,0
EITU9050372,1,62,14,4,3,2022/11/1 14:31,,509,MED1,GRPIR,1,2.25,23292,7,0
TGHU6294189,1,7A,32,5,2,2022/11/1 14:33,,510,MED1,ITGOA,1,2.25,10809,3,0
CSNU7382796,1,66,80,5,4,2022/11/1 14:34,,511,MED1,GRPIR,1,2.25,25300,8,0
DRYU9425708,1,66,80,5,5,2022/11/1 14:37,,512,MED1,GRPIR,1,2.25,20450,6,0
CMAU4220435,1,52,68,4,1,2022/11/1 14:38,,513,MED1,FRFOS,1,2.25,8342,2,0
EISU8483760,1,67,58,6,4,2022/11/1 14:40,,514,MED1,ITGOA,1,2.25,8987,2,0
CSNU7334294,1,62,14,4,4,2022/11/1 14:40,,515,MED1,GRPIR,1,2.25,29950,9,0
FSCU8672335,1,5B,62,2,1,2022/11/1 14:42,,516,MED1,ESVLC,1,2.25,10662.1,3,0
BMOU6705941,1,64,48,3,1,2022/11/1 14:45,,517,MED1,ITGOA,1,2.25,9264,3,0
APZU4303236,1,62,56,6,3,2022/11/1 14:54,,518,MED1,FRFOS,1,2,20035,6,0
TLLU3284592,1,63,73,3,4,2022/11/1 14:54,,519,MED1,GRPIR,1,1,7252,2,0
OOLU0783372,1,7A,25,5,4,2022/11/1 14:59,,520,MED1,ITGOA,1,1,18200,6,0
CSNU1730805,1,7A,25,5,5,2022/11/1 15:02,,521,MED1,ITGOA,1,1,18200,6,0
CMAU6390934,1,52,68,4,2,2022/11/1 15:18,,522,MED1,FRFOS,1,2.25,12282,4,0
TLLU4226013,1,89,46,3,1,2022/11/1 15:18,,523,MED1,GRPIR,1,2.25,15861,5,0
CSNU7489948,1,54,54,1,1,2022/11/1 15:22,,524,MED1,GRPIR,1,2.25,17460,5,0
CCLU7854071,1,52,68,4,3,2022/11/1 15:22,,525,MED1,FRFOS,1,2.25,7627,2,0
CSNU8112780,1,54,54,1,2,2022/11/1 15:24,,526,MED1,GRPIR,1,2.25,24500,8,0
CSLU6088250,1,6C,96,2,1,2022/11/1 15:26,,527,MED1,GRPIR,1,2.25,11731.9,3,0
FFAU3367672,1,7A,32,5,3,2022/11/1 15:26,,528,MED1,ITGOA,1,2.25,15790,5,0
OOLU9872510,1,52,68,4,4,2022/11/1 15:27,,529,MED1,FRFOS,1,2.25,16779,5,0
EGHU9605839,1,54,54,1,3,2022/11/1 15:27,,530,MED1,GRPIR,1,2.25,31983,10,0
TCNU5388975,1,66,58,1,1,2022/11/1 15:27,,531,MED1,ITGOA,1,2.25,9610,3,0
RFCU5031885,1,89,30,6,1,2022/11/1 15:28,,532,MED1,GRPIR,1,2.25,6560,2,0
OOLU9168585,1,64,48,3,2,2022/11/1 15:29,,533,MED1,ITGOA,1,2.25,24800,8,0
TEMU7843430,1,89,30,6,2,2022/11/1 15:32,,534,MED1,GRPIR,1,2.25,6931.4,2,0
TCLU4245099,1,63,86,5,3,2022/11/1 15:33,,535,MED1,ITGOA,1,2,16346,5,0
BMOU4976477,1,6C,96,2,2,2022/11/1 15:34,,536,MED1,GRPIR,1,2.25,12115,4,0
TEMU6387762,1,6C,96,2,3,2022/11/1 15:36,,537,MED1,GRPIR,1,2.25,15856,5,0
CMAU4576637,1,66,58,1,2,2022/11/1 15:36,,538,MED1,ITGOA,1,2.25,10637,3,0
DFSU1583966,1,63,73,3,5,2022/11/1 15:39,,539,MED1,GRPIR,1,1,6041,2,0
CAAU2193377,1,44,43,2,1,2022/11/1 15:40,,540,MED1,ITGOA,1,1,5657,1,0
OOLU4355475,1,64,34,2,1,2022/11/1 15:42,,541,MED1,ESVLC,1,2,7714,2,0
EISU9222293,1,89,30,6,3,2022/11/1 15:43,,542,MED1,GRPIR,1,2.25,9300,3,0
TLLU7517394,1,54,54,1,4,2022/11/1 15:51,,543,MED1,GRPIR,1,2.25,29205,9,0
TGBU9995339,1,57,44,6,1,2022/11/1 15:54,,544,MED1,SGSIN,1,2.25,22856,7,0
CAAU2193401,1,58,55,3,1,2022/11/1 16:01,,545,MED1,ITGOA,1,1,5282.5,1,0
CSLU6293188,1,6C,96,2,4,2022/11/1 16:04,,546,MED1,GRPIR,1,2.25,28704,9,0
NEOU2209466,1,58,57,5,3,2022/11/1 16:05,,547,MED1,FRFOS,1,1,20390,6,0
TEMU6419221,1,62,14,4,5,2022/11/1 16:08,,548,MED1,GRPIR,1,2.25,24500,8,0
OOLU9535680,1,69,24,3,1,2022/11/1 16:13,,549,MED1,GRPIR,1,2.25,12205,4,0
TRHU1160213,1,6A,63,2,2,2022/11/1 16:18,,550,MED1,SGSIN,1,1,5630,1,0
OOLU9496820,1,69,24,3,2,2022/11/1 16:26,,551,MED1,GRPIR,1,2.25,22620,7,0
CCLU7939287,1,89,30,2,2,2022/11/1 16:28,,552,MED1,GRPIR,1,2.25,9269.2,3,0
FFAU2420751,1,51,12,2,1,2022/11/1 16:30,,553,MED1,GRPIR,1,2.25,13720,4,0
EGHU8325073,1,6C,18,5,2,2022/11/1 16:31,,554,MED1,ITSPE,1,2.25,13504,4,0
OOLU9619586,1,89,30,6,4,2022/11/1 16:32,,555,MED1,GRPIR,1,2.25,10475,3,0
SEGU4250136,1,51,12,3,1,2022/11/1 16:32,,556,MED1,GRPIR,1,2.25,18150,6,0
DFSU7046985,1,66,58,1,3,2022/11/1 16:38,,557,MED1,ITGOA,1,2.25,13570,4,0
CCLU7105978,1,57,44,6,2,2022/11/1 16:40,,558,MED1,SGSIN,1,2.25,31100,10,0
CBHU9415735,1,6C,18,5,3,2022/11/1 16:45,,559,MED1,ITSPE,1,2.25,13544.4,4,0
SEGU1545961,1,58,55,2,1,2022/11/1 16:47,,560,MED1,ITGOA,1,1,18200,6,0
CBHU4470982,1,58,55,2,2,2022/11/1 16:50,,561,MED1,ITGOA,1,1,18200,6,0
OOCU7886653,1,41,38,1,1,2022/11/1 16:51,,562,MED1,ITGOA,1,2.25,8524,2,0
SEGU1009193,1,58,55,3,2,2022/11/1 16:53,,563,MED1,ITGOA,1,1,8430,2,0
SEKU6331442,1,51,94,6,1,2022/11/1 16:54,,564,MED1,FRFOS,1,2.25,8840,2,0
EITU1000930,1,51,12,2,2,2022/11/1 17:02,,565,MED1,GRPIR,1,2.25,13531,4,0
XHCU5428492,1,66,58,1,4,2022/11/1 17:06,,566,MED1,ITGOA,1,2.25,14267.2,4,0
CMAU9483239,1,64,48,3,3,2022/11/1 17:14,,567,MED1,ITGOA,1,2.25,27763,9,0
EMCU8463689,1,6C,18,5,4,2022/11/1 17:18,,568,MED1,ITSPE,1,2.25,12316,4,0
CMAU6909172,1,51,94,6,2,2022/11/1 17:19,,569,MED1,FRFOS,1,2.25,13216,4,0
TGBU2317983,1,51,67,4,1,2022/11/1 17:23,,570,MED1,ITSPE,1,1,4850,1,0
TRHU8559519,1,66,32,3,3,2022/11/1 17:28,,571,MED1,FRFOS,1,2.25,8992,2,0
TEMU7607080,1,6C,18,5,5,2022/11/1 17:31,,572,MED1,ITSPE,1,2.25,11274,3,0
EISU9453693,1,51,12,3,2,2022/11/1 17:31,,573,MED1,GRPIR,1,2.25,16650,5,0
FFAU3103005,1,66,74,3,1,2022/11/1 17:33,,574,MED1,FRFOS,1,2.25,16200,5,0
TCNU5130445,1,89,30,4,1,2022/11/1 17:33,,575,MED1,GRPIR,1,2.25,10062,3,0
TCNU2274618,1,51,12,1,1,2022/11/1 17:33,,576,MED1,GRPIR,1,2.25,22789.6,7,0
TRHU6566020,1,51,12,2,3,2022/11/1 17:36,,577,MED1,GRPIR,1,2.25,14120,4,0
DRYU9686996,1,CS,12,1,1,2022/11/1 17:37,,578,MED1,ITGOA,1,2.25,10713.5,3,0
FSCU8664983,1,51,12,1,2,2022/11/1 17:39,,579,MED1,GRPIR,1,2.25,28490,9,0
TCKU7972751,1,57,44,6,3,2022/11/1 17:40,,580,MED1,SGSIN,1,2.25,27180,9,0
EGHU1054811,1,64,88,4,2,2022/11/1 17:42,,581,MED1,ITSPE,1,2,10862,3,0
TCNU6523154,1,57,44,6,4,2022/11/1 17:43,,582,MED1,SGSIN,1,2.25,31100,10,0
FBIU0075081,1,62,35,4,1,2022/11/1 17:46,,583,MED1,GRPIR,1,1,5300.5,1,0
FCIU9290575,1,66,32,3,4,2022/11/1 17:52,,584,MED1,FRFOS,1,2.25,11065.6,3,0
TRHU5338089,1,51,12,1,3,2022/11/1 17:53,,585,MED1,GRPIR,1,2.25,24500,8,0
OOLU6878876,1,64,48,3,4,2022/11/1 17:55,,586,MED1,ITGOA,1,2.25,22306,7,0
GAOU6414586,1,5B,62,2,2,2022/11/1 17:58,,587,MED1,ESVLC,1,2.25,29988,9,0
FCIU7512694,1,51,12,3,3,2022/11/1 18:05,,588,MED1,GRPIR,1,2.25,29100,9,0
EMCU8522101,1,5B,62,2,3,2022/11/1 18:06,,589,MED1,ESVLC,1,2.25,26240,8,0
CMAU4598169,1,62,22,4,5,2022/11/1 18:09,,590,MED1,ITGOA,1,2.25,10204,3,0
TCNU7357839,1,51,12,3,4,2022/11/1 18:10,,591,MED1,GRPIR,1,2.25,21740,7,0
EITU9111626,1,51,12,1,4,2022/11/1 18:15,,592,MED1,GRPIR,1,2.25,22720,7,0
TCNU1678786,1,66,80,6,4,2022/11/1 18:15,,593,MED1,GRPIR,1,2.25,15475,5,0
APZU4360447,1,62,56,6,4,2022/11/1 18:18,,594,MED1,FRFOS,1,2,6234.2,2,0
CMAU8656108,1,41,12,2,2,2022/11/1 18:19,,595,MED1,FRFOS,1,2.25,9980,3,0
CSNU6433749,1,55,44,3,2,2022/11/1 18:20,,596,MED1,ESVLC,1,2.25,22785,7,0
BMOU5390829,1,51,12,2,4,2022/11/1 18:22,,597,MED1,GRPIR,1,2.25,18999,6,0
FSCU7086622,1,5E,20,3,2,2022/11/1 18:24,,598,MED1,GRPIR,1,2.25,21300,7,0
EGHU9483540,1,67,40,6,3,2022/11/1 18:27,,599,MED1,GRPIR,1,2.25,22720,7,0
EISU9157583,1,44,60,5,2,2022/11/1 18:29,,600,MED1,ITSPE,1,2.25,13504,4,0
OOLU8655510,1,66,78,1,3,2022/11/1 18:31,,601,MED1,GRPIR,1,2.25,10475,3,0
EITU1875593,1,44,60,5,3,2022/11/1 18:32,,602,MED1,ITSPE,1,2.25,14044,4,0
BMOU3106657,1,64,88,4,3,2022/11/1 18:35,,603,MED1,ITSPE,1,2,10664,3,0
OOLU9208369,1,44,60,5,4,2022/11/1 18:36,,604,MED1,ITSPE,1,2.25,11614,3,0
TGBU7963749,1,41,66,6,2,2022/11/1 18:39,,605,MED1,GRPIR,1,2.25,13522.8,4,0
OOLU0128513,1,58,55,3,3,2022/11/1 18:40,,606,MED1,ITGOA,1,1,5307.1,1,0
TGHU1226725,1,62,35,4,2,2022/11/1 18:42,,607,MED1,GRPIR,1,1,4624.5,1,0
EGHU9646756,1,67,40,3,2,2022/11/1 18:42,,608,MED1,GRPIR,1,2.25,22720,7,0
SEGU3220604,1,48,75,2,3,2022/11/1 18:44,,609,MED1,ITGOA,1,1,18200,6,0
DFSU1090743,1,58,55,3,4,2022/11/1 18:48,,610,MED1,ITGOA,1,1,18200,6,0
TRHU4232092,1,41,38,4,5,2022/11/1 18:48,,611,MED1,ITGOA,1,2.25,12693,4,0
TCNU3994989,1,67,40,6,4,2022/11/1 18:48,,612,MED1,GRPIR,1,2.25,29900,9,0
DFSU1583462,1,58,55,2,3,2022/11/1 18:50,,613,MED1,ITGOA,1,1,18200,6,0
OOLU8924625,1,41,38,4,4,2022/11/1 18:51,,614,MED1,ITGOA,1,2.25,14499,4,0
CSNU7783762,1,57,44,1,2,2022/11/1 18:51,,615,MED1,ITSPE,1,2.25,23800,7,0
FCIU9509679,1,67,40,5,2,2022/11/1 18:51,,616,MED1,GRPIR,1,2.25,11287,3,0
TLLU7702730,1,7A,32,5,4,2022/11/1 18:52,,617,MED1,ITGOA,1,2.25,18370,6,0
TGBU8765922,1,67,40,5,3,2022/11/1 18:54,,618,MED1,GRPIR,1,2.25,12207,4,0
FFAU4221430,1,66,70,2,1,2022/11/1 18:54,,619,MED1,ITGOA,1,2.25,6548.4,2,0
BEAU5608860,1,4A,30,2,4,2022/11/1 18:56,,620,MED1,ESVLC,1,2.25,20196,6,0
CMAU2043027,1,51,67,4,2,2022/11/1 18:58,,621,MED1,ITSPE,1,1,12944,4,0
OOLU4955870,1,65,32,5,2,2022/11/1 19:04,,622,MED1,GRPIR,1,2.25,12464,4,0
OOLU9752900,1,67,40,3,3,2022/11/1 19:08,,623,MED1,GRPIR,1,2.25,29900,9,0
CAAU6118427,1,65,84,4,2,2022/11/1 19:09,,624,MED1,GRPIR,1,2.25,11857,3,0
EISU1859963,1,52,76,5,1,2022/11/1 19:09,,625,MED1,ITSPE,1,2,8688,2,0
OOCU7440698,1,53,42,2,1,2022/11/1 19:12,,626,MED1,FRFOS,1,2.25,14520,4,0
TLLU4536024,1,66,32,3,5,2022/11/1 19:13,,627,MED1,FRFOS,1,2.25,12282,4,0
BSIU9977785,1,67,40,3,4,2022/11/1 19:13,,628,MED1,GRPIR,1,2.25,22720,7,0
CBHU9461371,1,65,84,4,3,2022/11/1 19:13,,629,MED1,GRPIR,1,2.25,12010.9,4,0
OOCU8363261,1,62,22,1,1,2022/11/1 19:15,,630,MED1,ITGOA,1,2.25,16860,5,0
BEAU6309972,1,67,40,3,5,2022/11/1 19:16,,631,MED1,GRPIR,1,2.25,22720,7,0
GAOU6062850,1,65,84,4,4,2022/11/1 19:16,,632,MED1,GRPIR,1,2.25,13850,4,0
EMCU8580392,1,53,42,2,2,2022/11/1 19:17,,633,MED1,FRFOS,1,2.25,9964.1,3,0
DFSU7263574,1,53,42,2,3,2022/11/1 19:18,,634,MED1,FRFOS,1,2.25,28929.5,9,0
OOLU9738271,1,66,74,3,2,2022/11/1 19:19,,635,MED1,FRFOS,1,2.25,16660,5,0
EISU9369540,1,89,30,4,2,2022/11/1 19:21,,636,MED1,GRPIR,1,2.25,8860.2,2,0
CAIU8622595,1,56,38,4,1,2022/11/1 19:25,,637,MED1,ESVLC,1,2.25,14966.5,4,0
BSIU9359215,1,55,74,5,1,2022/11/1 19:25,,638,MED1,ITGOA,1,2.25,14138,4,0
NEOU2209620,1,4A,51,4,2,2022/11/1 19:29,,639,MED1,FRFOS,1,1,20820,6,0
TGBU6900556,1,55,74,5,2,2022/11/1 19:29,,640,MED1,ITGOA,1,2.25,11892,3,0
TEMU2904337,1,7A,25,3,4,2022/11/1 19:31,,641,MED1,ITSPE,1,1,22997,7,0
OOLU7548499,1,64,88,4,4,2022/11/1 19:33,,642,MED1,ITSPE,1,2,18632,6,0
TRHU5018871,1,89,30,4,3,2022/11/1 19:35,,643,MED1,GRPIR,1,2.25,7900,2,0
CSNU7591775,1,65,84,4,5,2022/11/1 19:38,,644,MED1,GRPIR,1,2.25,10550,3,0
TDRU2972446,1,62,35,4,3,2022/11/1 19:38,,645,MED1,GRPIR,1,1,5199,1,0
GCXU5329809,1,56,38,4,2,2022/11/1 19:38,,646,MED1,ESVLC,1,2.25,14900,4,0
TRLU7285556,1,55,74,3,1,2022/11/1 19:40,,647,MED1,ITGOA,1,2.25,17087,5,0
TCKU6811412,1,4A,30,3,3,2022/11/1 19:42,,648,MED1,ESVLC,1,2.25,14805,4,0
TXGU5651940,1,66,70,2,2,2022/11/1 19:43,,649,MED1,ITGOA,1,2.25,9459,3,0
CAAU5334653,1,67,40,5,2,2022/11/1 19:47,,650,MED1,GRPIR,1,2.25,18480,6,0
CSNU6607389,1,89,30,4,4,2022/11/1 19:53,,651,MED1,GRPIR,1,2.25,5600,1,0
EISU8242227,1,62,22,1,2,2022/11/1 19:55,,652,MED1,ITGOA,1,2.25,17170,5,0
OOLU9928749,1,89,30,3,1,2022/11/1 19:57,,653,MED1,GRPIR,1,2.25,9251,3,0
EITU1878479,1,67,40,2,2,2022/11/1 19:58,,654,MED1,GRPIR,1,2.25,25040,8,0
CAIU3295458,1,75,47,6,1,2022/11/1 20:01,,655,MED1,ESVLC,1,1,20144,6,0
GCXU5641524,1,96,16,5,1,2022/11/1 20:11,,656,MED1,GRPIR,1,2.25,11798,3,0
CMAU6281677,1,89,70,4,1,2022/11/1 20:12,,657,MED1,FRFOS,1,2.25,9273,3,0
CAIU8655048,1,96,16,5,2,2022/11/1 20:14,,658,MED1,GRPIR,1,2.25,13200,4,0
CBHU5698072,1,75,47,5,1,2022/11/1 20:15,,659,MED1,FRFOS,1,1,6400,2,0
OOLU4282893,1,67,92,4,2,2022/11/1 20:19,,660,MED1,ITGOA,1,2,10820,3,0
TGHU1185945,1,44,91,5,3,2022/11/1 20:22,,661,MED1,FRFOS,1,1,6195,2,0
OOCU8347548,1,89,70,4,2,2022/11/1 20:24,,662,MED1,FRFOS,1,2.25,20000,6,0
IMTU9084400,1,66,78,2,2,2022/11/1 20:25,,663,MED1,GRPIR,1,2.25,19813,6,0
EGHU9691800,1,55,74,3,2,2022/11/1 20:29,,664,MED1,ITGOA,1,2.25,16277,5,0
CSLU1572209,1,7A,25,3,5,2022/11/1 20:31,,665,MED1,ITSPE,1,1,6704,2,0
SEKU4369813,1,4E,88,4,1,2022/11/1 20:32,,666,MED1,ESVLC,1,2.25,9776.3,3,0
TRHU6578588,1,67,40,2,3,2022/11/1 20:34,,667,MED1,GRPIR,1,2.25,29205,9,0
CSLU2376242,1,44,91,6,2,2022/11/1 20:35,,668,MED1,ESVLC,1,1,10272.8,3,0
CMAU6257351,1,55,74,5,3,2022/11/1 20:37,,669,MED1,ITGOA,1,2.25,11033,3,0
NEOU2209281,1,75,47,5,2,2022/11/1 20:38,,670,MED1,FRFOS,1,1,5213,1,0
FBIU0387074,1,CS,10,1,1,2022/11/1 20:38,,671,MED1,ESVLC,1,1,6448,2,0
OOLU9870328,1,66,78,2,3,2022/11/1 20:40,,672,MED1,GRPIR,1,2.25,18666.4,6,0
EITU1242403,1,44,60,5,5,2022/11/1 20:41,,673,MED1,ITSPE,1,2.25,12316,4,0
TRHU3920043,1,75,47,5,3,2022/11/1 20:41,,674,MED1,FRFOS,1,1,3890,1,0
EISU8030296,1,47,20,6,4,2022/11/1 20:41,,675,MED1,GRPIR,1,2.25,24660,8,0
FFAU2432768,1,41,66,5,3,2022/11/1 20:43,,676,MED1,GRPIR,1,2.25,12303,4,0
GCXU5625360,1,66,78,5,5,2022/11/1 20:43,,677,MED1,GRPIR,1,2.25,27120,9,0
CSLU2252832,1,62,35,4,5,2022/11/1 20:44,,678,MED1,GRPIR,1,1,12797,4,0
FCIU9663370,1,41,66,5,4,2022/11/1 20:45,,679,MED1,GRPIR,1,2.25,11130.3,3,0
SEKU4369270,1,67,40,2,2,2022/11/1 20:46,,680,MED1,GRPIR,1,2.25,29900,9,0
EGHU9800007,1,55,74,5,4,2022/11/1 20:47,,681,MED1,ITGOA,1,2.25,10127,3,0
TGBU8621437,1,55,74,5,5,2022/11/1 20:50,,682,MED1,ITGOA,1,2.25,10410,3,0
DRYU9824185,1,96,16,5,3,2022/11/1 20:51,,683,MED1,GRPIR,1,2.25,12006,4,0
FSCU8602786,1,67,40,2,3,2022/11/1 20:51,,684,MED1,GRPIR,1,2.25,29900,9,0
CSNU7653012,1,55,44,2,5,2022/11/1 20:53,,685,MED1,SGSIN,1,2.25,17810,5,0
TGBU4943815,1,62,22,2,1,2022/11/1 20:53,,686,MED1,ITGOA,1,2.25,11870,3,0
TRHU5816357,1,96,16,1,1,2022/11/1 20:54,,687,MED1,GRPIR,1,2.25,28476,9,0
CMAU9226776,1,66,70,2,3,2022/11/1 20:54,,688,MED1,ITGOA,1,2.25,10204,3,0
BMOU4353097,1,66,70,2,4,2022/11/1 20:57,,689,MED1,ITGOA,1,2.25,10204,3,0
OOCU6922247,1,64,48,3,5,2022/11/1 20:57,,690,MED1,ITGOA,1,2.25,24193,8,0
OOLU9814330,1,48,50,1,2,2022/11/1 20:59,,691,MED1,GRPIR,1,2.25,12346.2,4,0
UETU5111246,1,66,78,2,4,2022/11/1 21:00,,692,MED1,GRPIR,1,2.25,18630.4,6,0
TGCU0059482,1,55,74,3,3,2022/11/1 21:03,,693,MED1,ITGOA,1,2.25,27763.2,9,0
TCNU1167528,1,66,74,3,3,2022/11/1 21:04,,694,MED1,FRFOS,1,2.25,8992,2,0
CCLU7714296,1,56,38,4,3,2022/11/1 21:05,,695,MED1,ESVLC,1,2.25,18260,6,0
FFAU2585617,1,6C,18,4,3,2022/11/1 21:07,,696,MED1,SGSIN,1,2.25,18522,6,0
FSCU8823046,1,41,48,2,3,2022/11/1 21:15,,697,MED1,GRPIR,1,2.25,11995,3,0
TGHU6519496,1,67,40,2,4,2022/11/1 21:16,,698,MED1,GRPIR,1,2.25,20805,6,0
CSLU1590202,1,48,75,2,4,2022/11/1 21:16,,699,MED1,ITGOA,1,1,23860,7,0
TCNU5013984,1,67,22,1,1,2022/11/1 21:20,,700,MED1,GRPIR,1,2.25,9982.8,3,0
TRHU4366105,1,54,18,5,1,2022/11/1 21:22,,701,MED1,GRPIR,1,2.25,29000,9,0
FBIU5025479,1,99,42,1,2,2022/11/1 21:22,,702,MED1,ESVLC,1,2.25,28520,9,0
FCIU9601620,1,67,40,2,5,2022/11/1 21:24,,703,MED1,GRPIR,1,2.25,29205,9,0
IMTU1050717,1,64,88,4,5,2022/11/1 21:24,,704,MED1,ITSPE,1,2,12620,4,0
FFAU3445857,1,62,22,1,3,2022/11/1 21:29,,705,MED1,ITGOA,1,2.25,15730,5,0
FFAU3380988,1,67,22,1,2,2022/11/1 21:31,,706,MED1,GRPIR,1,2.25,10014,3,0
CSNU7466120,1,56,38,4,4,2022/11/1 21:31,,707,MED1,ESVLC,1,2.25,12295,4,0
EISU8244472,1,6C,14,4,1,2022/11/1 21:31,,708,MED1,GRPIR,1,2.25,9527.3,3,0
OOLU0326340,1,58,55,4,2,2022/11/1 21:32,,709,MED1,SGSIN,1,1,12439,4,0
TLLU8561339,1,6C,76,4,2,2022/11/1 21:33,,710,MED1,FRFOS,1,2.25,12282,4,0
GESU1146102,1,62,25,3,1,2022/11/1 21:34,,711,MED1,GRPIR,1,1,17704,5,0
TEMU0120629,1,44,29,3,3,2022/11/1 21:38,,712,MED1,ITGOA,1,1,9306.4,3,0
OOLU2994498,1,75,47,5,4,2022/11/1 21:39,,713,MED1,FRFOS,1,1,6386,2,0
TEMU3276338,1,44,43,2,2,2022/11/1 21:43,,714,MED1,ITGOA,1,1,4693.7,1,0
CAAU2194049,1,63,57,2,1,2022/11/1 21:44,,715,MED1,ITGOA,1,1,3473,1,0
OOLU1911903,1,51,67,4,3,2022/11/1 21:47,,716,MED1,ITSPE,1,1,22768,7,0
TCNU3488682,1,96,16,5,4,2022/11/1 21:48,,717,MED1,GRPIR,1,2.25,19191,6,0
CSLU1833160,1,75,47,5,5,2022/11/1 21:50,,718,MED1,FRFOS,1,1,8232.5,2,0
FCIU7087023,1,69,28,6,1,2022/11/1 22:01,,719,MED1,GRPIR,1,2.25,16100,5,0
CAIU9211808,1,6C,18,4,4,2022/11/1 22:02,,720,MED1,SGSIN,1,2.25,16722,5,0
FFAU3311800,1,57,44,1,4,2022/11/1 22:03,,721,MED1,ITSPE,1,2.25,28935.8,9,0
BMOU2724835,1,63,57,2,2,2022/11/1 22:03,,722,MED1,ITGOA,1,1,7272,2,0
FCIU9935490,1,34,42,1,2,2022/11/1 22:06,,723,MED1,ITGOA,1,2.25,9298.8,3,0
OOLU1583487,1,75,39,2,1,2022/11/1 22:07,,724,MED1,ITSPE,1,1,7680,2,0
DFSU1543840,1,69,11,2,1,2022/11/1 22:14,,725,MED1,ITGOA,1,1,12172,4,0
HMCU1093179,1,69,36,4,1,2022/11/1 22:19,,726,MED1,ITSPE,1,2,10664,3,0
TRHU7756112,1,4E,88,2,1,2022/11/1 22:20,,727,MED1,ITSPE,1,2.25,18494,6,0
EGHU9735560,1,4E,88,1,1,2022/11/1 22:25,,728,MED1,ITSPE,1,2.25,14486,4,0
TCLU6579834,1,54,18,5,2,2022/11/1 22:25,,729,MED1,GRPIR,1,2.25,22700,7,0
FCIU4952010,1,51,67,4,4,2022/11/1 22:26,,730,MED1,ITSPE,1,1,8240,2,0
EISU1793681,1,69,80,4,1,2022/11/1 22:27,,731,MED1,ESVLC,1,2,19855.3,6,0
TEMU2593153,1,62,25,1,2,2022/11/1 22:28,,732,MED1,GRPIR,1,1,14398,4,0
TEMU6017752,1,69,24,1,1,2022/11/1 22:33,,733,MED1,GRPIR,1,2.25,29900,9,0
FSCU9348995,1,5B,62,2,4,2022/11/1 22:34,,734,MED1,ESVLC,1,2.25,32000,10,0
FCIU9647528,1,4E,88,2,2,2022/11/1 22:38,,735,MED1,ITSPE,1,2.25,29700,9,0
CSNU6496691,1,4E,88,2,3,2022/11/1 22:44,,736,MED1,ITSPE,1,2.25,21736,7,0
CSNU6639621,1,55,74,3,4,2022/11/1 22:48,,737,MED1,ITGOA,1,2.25,23042.4,7,0
CMAU7199985,1,89,70,4,3,2022/11/1 22:48,,738,MED1,FRFOS,1,2.25,17480,5,0
TCLU6948470,1,51,67,3,1,2022/11/1 22:59,,739,MED1,ITSPE,1,1,16372,5,0
TGBU8745870,1,69,28,6,2,2022/11/1 23:02,,740,MED1,GRPIR,1,2.25,23000,7,0
TCNU2041489,1,96,16,1,2,2022/11/1 23:03,,741,MED1,GRPIR,1,2.25,21221.3,7,0
MAGU5380675,1,69,24,1,2,2022/11/1 23:06,,742,MED1,GRPIR,1,2.25,30980,10,0
TLLU2686895,1,62,25,5,4,2022/11/1 23:08,,743,MED1,GRPIR,1,1,8450,2,0
FCIU5101518,1,6A,63,3,1,2022/11/1 23:12,,744,MED1,GRPIR,1,1,8339.3,2,0
TRDU8679551,1,63,57,2,3,2022/11/1 23:13,,745,MED1,ITGOA,1,1,9965,3,0
BMOU5366761,1,96,16,1,3,2022/11/1 23:13,,746,MED1,GRPIR,1,2.25,22480,7,0
TEMU3348037,1,6A,63,2,1,2022/11/1 23:16,,747,MED1,SGSIN,1,1,9590,3,0
CSNU7457093,1,96,16,5,5,2022/11/1 23:20,,748,MED1,GRPIR,1,2.25,18844,6,0
INKU6135113,1,6C,18,4,5,2022/11/1 23:21,,749,MED1,SGSIN,1,2.25,29980,9,0
EGHU8200564,1,62,22,2,2,2022/11/1 23:28,,750,MED1,ITGOA,1,2.25,12294,4,0
CSNU7526070,1,55,74,3,5,2022/11/1 23:30,,751,MED1,ITGOA,1,2.25,20560,6,0
UETU5348984,1,89,30,3,3,2022/11/1 23:31,,752,MED1,GRPIR,1,2.25,9731,3,0
TGBU4068508,1,55,44,3,3,2022/11/1 23:32,,753,MED1,ESVLC,1,2.25,31491,10,0
