ctn_no,category,actual_position_block,bay,stack,tier,first_inyard_time,last_outyard_time,order,vessel_reference,destination_port_code,ctn_status,ctn_size,weight,ctn_weight,flag
TCKU6202885,1,66,46,5,5,2022/10/30 19:48,,248,NEU5,GBSOU,1,2.25,7765,2,0
CMAU7000239,1,57,74,1,1,2022/10/30 20:06,,249,NEU5,GBSOU,1,2.25,7555,2,0
CAIU7595900,1,51,58,6,3,2022/10/30 20:08,,250,NEU5,NLRTM,1,2.25,26399,8,0
CMAU8393974,1,71,64,4,1,2022/10/30 20:08,,251,NEU5,GBSOU,1,2,10234.2,3,0
TCNU3161391,1,51,58,5,2,2022/10/30 20:11,,252,NEU5,NLRTM,1,2.25,8129,2,0
CSNU7699585,1,83,82,2,5,2022/10/30 20:11,,253,NEU5,NLRTM,1,2.25,24800,8,0
TRHU7826694,1,51,58,6,4,2022/10/30 20:14,,254,NEU5,NLRTM,1,2.25,27498,9,0
OOCU7699570,1,59,48,2,1,2022/10/30 20:14,,255,NEU5,GBSOU,1,2.25,12260,4,0
CMAU4643308,1,64,78,4,1,2022/10/30 20:18,,256,NEU5,NLRTM,1,2.25,26399,8,0
EITU1060456,1,64,78,4,2,2022/10/30 20:22,,257,NEU5,NLRTM,1,2.25,22595.2,7,0
EISU9390023,1,64,78,4,3,2022/10/30 20:26,,258,NEU5,NLRTM,1,2.25,22595.2,7,0
EGHU9283455,1,54,58,6,1,2022/10/30 20:26,,259,NEU5,NLRTM,1,2.25,22595.2,7,0
CSNU6554376,1,52,52,4,3,2022/10/30 20:29,,260,NEU5,NLRTM,1,2.25,24800,8,0
FFAU2655632,1,54,58,1,2,2022/10/30 20:34,,261,NEU5,NLRTM,1,2.25,24800,8,0
OOLU8728290,1,54,58,1,3,2022/10/30 20:48,,262,NEU5,NLRTM,1,2.25,24800,8,0
CMAU5867278,1,69,16,2,2,2022/10/30 20:58,,263,NEU5,NLRTM,1,2.25,12184,4,0
TGBU4772137,1,65,64,1,1,2022/10/30 21:01,,264,NEU5,GBSOU,1,2.25,12789,4,0
CMAU8479888,1,67,34,2,5,2022/10/30 21:17,,265,NEU5,GBSOU,1,2.25,22840.4,7,0
GAOU6473911,1,59,38,5,1,2022/10/30 21:48,,266,NEU5,NLRTM,1,2.25,22595.2,7,0
FSCU8464265,1,52,18,6,1,2022/10/30 21:50,,267,NEU5,NLRTM,1,2.25,24800,8,0
MBBU5210674,1,53,25,6,4,2022/10/30 22:03,,268,NEU5,NLRTM,1,1,7600,2,0
OOCU8443480,1,59,38,5,2,2022/10/30 22:04,,269,NEU5,NLRTM,1,2.25,24800,8,0
BMOU5361477,1,69,16,2,3,2022/10/30 22:13,,270,NEU5,NLRTM,1,2.25,11502,3,0
DHDU2258478,1,6S,33,3,1,2022/10/30 22:13,,271,NEU5,NLRTM,1,1,28900,9,0
OOLU8812374,1,59,48,2,2,2022/10/30 22:15,,272,NEU5,GBSOU,1,2.25,12766.6,4,0
EMCU8759808,1,52,18,2,1,2022/10/30 22:28,,273,NEU5,NLRTM,1,2.25,22595.2,7,0
OOCU5030061,1,65,64,6,1,2022/10/30 22:28,,274,NEU5,GBSOU,1,2,13534,4,0
TEMU7853850,1,57,68,2,1,2022/10/30 22:40,,275,NEU5,NLRTM,1,2.25,24800,8,0
APHU7249162,1,59,48,2,3,2022/10/30 22:50,,276,NEU5,GBSOU,1,2.25,10820,3,0
TCNU4294824,1,59,48,2,4,2022/10/30 22:52,,277,NEU5,GBSOU,1,2.25,10600,3,0
OOLU9276954,1,69,16,2,4,2022/10/30 23:03,,278,NEU5,NLRTM,1,2.25,11590.4,3,0
EMCU8339744,1,65,64,1,2,2022/10/31 1:35,,279,NEU5,GBSOU,1,2.25,14234,4,0
TGBU5273934,1,65,64,1,3,2022/10/31 4:21,,280,NEU5,GBSOU,1,2.25,11175,3,0
UETU5759898,1,5B,50,1,1,2022/10/31 4:25,,281,NEU5,NLRTM,1,2.25,8849,2,0
ECMU4622118,1,65,64,6,2,2022/10/31 4:58,,282,NEU5,GBSOU,1,2,10720,3,0
OOCU8490604,1,65,64,1,4,2022/10/31 5:02,,283,NEU5,GBSOU,1,2.25,12871.1,4,0
OOCU7055346,1,59,38,5,3,2022/10/31 5:31,,284,NEU5,NLRTM,1,2.25,23173,7,0
CMAU7316130,1,52,64,5,1,2022/10/31 6:12,,285,NEU5,GBSOU,1,2.25,9494,3,0
OOLU9266365,1,54,72,5,5,2022/10/31 6:55,,286,NEU5,BEANR,1,2.25,24400,8,0
MAGU5370893,1,51,74,5,1,2022/10/31 6:59,,287,NEU5,GBSOU,1,2.25,13273,4,0
CMAU4898504,1,51,24,3,4,2022/10/31 7:12,,288,NEU5,BEANR,1,2.25,18616,6,0
DRYU4034038,1,65,64,6,3,2022/10/31 7:24,,289,NEU5,GBSOU,1,2,11161,3,0
FFAU2772916,1,53,22,6,1,2022/10/31 7:24,,290,NEU5,GBSOU,1,2.25,6690,2,0
CBHU9563727,1,54,14,6,1,2022/10/31 7:30,,291,NEU5,GBSOU,1,2.25,8900,2,0
TRHU4311118,1,51,74,6,1,2022/10/31 7:43,,292,NEU5,GBSOU,1,2.25,8054,2,0
EGHU1024400,1,65,64,6,4,2022/10/31 8:11,,293,NEU5,GBSOU,1,2,13247.2,4,0
FCIU7312952,1,65,64,4,1,2022/10/31 8:15,,294,NEU5,GBSOU,1,2.25,14360.3,4,0
IMTU9099631,1,65,64,2,2,2022/10/31 8:31,,295,NEU5,GBSOU,1,2.25,20209.2,6,0
BEAU6230498,1,52,24,5,1,2022/10/31 8:36,,296,NEU5,NLRTM,1,2.25,24800,8,0
APHU7268542,1,51,74,6,2,2022/10/31 9:26,,297,NEU5,GBSOU,1,2.25,9379,3,0
OOLU6856455,1,69,16,5,1,2022/10/31 9:27,,298,NEU5,NLRTM,1,2.25,24800,8,0
TCNU2072601,1,54,60,3,1,2022/10/31 9:32,,299,NEU5,GBSOU,1,2.25,13171,4,0
SEGU4393796,1,51,24,2,1,2022/10/31 9:40,,300,NEU5,BEANR,1,2.25,19408,6,0
CMAU8272627,1,56,14,6,1,2022/10/31 9:44,,301,NEU5,GBSOU,1,2,13048.7,4,0
TCLU4303908,1,56,14,3,1,2022/10/31 9:48,,302,NEU5,GBSOU,1,2,9645,3,0
TTNU4447778,1,54,50,6,1,2022/10/31 9:48,,303,NEU5,NLRTM,1,2,29223,9,0
EGHU1050930,1,56,14,6,2,2022/10/31 10:25,,304,NEU5,GBSOU,1,2,10365.4,3,0
OOLU8773920,1,5B,50,2,1,2022/10/31 10:35,,305,NEU5,NLRTM,1,2.25,8849.8,2,0
OOLU8841428,1,5B,50,2,2,2022/10/31 10:44,,306,NEU5,NLRTM,1,2.25,9054,3,0
TCLU5048556,1,5B,50,2,3,2022/10/31 11:05,,307,NEU5,NLRTM,1,2.25,5765,1,0
APHU7095302,1,54,60,3,2,2022/10/31 11:07,,308,NEU5,GBSOU,1,2.25,12358,4,0
APZU4887654,1,56,14,3,2,2022/10/31 11:23,,309,NEU5,GBSOU,1,2,9253,3,0
TRLU8259145,1,65,64,4,2,2022/10/31 11:24,,310,NEU5,GBSOU,1,2.25,12358,4,0
TRIU8722574,1,9A,34,5,2,2022/10/31 11:33,,311,NEU5,GBSOU,1,2.25,11342.5,3,0
EGHU9309992,1,53,22,6,2,2022/10/31 11:33,,312,NEU5,GBSOU,1,2.25,7293,2,0
CCLU5195308,1,57,16,2,1,2022/10/31 11:45,,313,NEU5,GBSOU,1,2,9796,3,0
FCIU9996767,1,51,74,5,2,2022/10/31 11:54,,314,NEU5,GBSOU,1,2.25,13130,4,0
TEMU6256818,1,52,18,6,2,2022/10/31 12:01,,315,NEU5,NLRTM,1,2.25,24800,8,0
BEAU5214717,1,69,16,2,5,2022/10/31 12:22,,316,NEU5,NLRTM,1,2.25,13750,4,0
CMAU4881991,1,51,74,5,3,2022/10/31 12:25,,317,NEU5,GBSOU,1,2.25,13165,4,0
BMOU6098909,1,51,74,5,4,2022/10/31 12:29,,318,NEU5,GBSOU,1,2.25,13416,4,0
CMAU9002924,1,56,14,6,3,2022/10/31 12:32,,319,NEU5,GBSOU,1,2,11946,3,0
CMAU4083630,1,53,22,6,3,2022/10/31 12:39,,320,NEU5,GBSOU,1,2.25,9512,3,0
CMAU7500527,1,59,58,6,2,2022/10/31 12:39,,321,NEU5,BEANR,1,2.25,9712,3,0
CMAU5950422,1,53,22,5,1,2022/10/31 12:47,,322,NEU5,GBSOU,1,2.25,22334,7,0
DRYU4160843,1,56,14,6,4,2022/10/31 12:48,,323,NEU5,GBSOU,1,2,11924,3,0
OOCU7456565,1,54,58,6,2,2022/10/31 12:49,,324,NEU5,NLRTM,1,2.25,21101,7,0
TCLU9609357,1,5B,50,1,2,2022/10/31 13:00,,325,NEU5,NLRTM,1,2.25,9776.4,3,0
CGMU5349003,1,9A,58,4,1,2022/10/31 13:05,,326,NEU5,GBSOU,1,2.25,9551.1,3,0
OOCU7376536,1,54,60,3,3,2022/10/31 13:08,,327,NEU5,GBSOU,1,2.25,12097.4,4,0
EMCU8537539,1,52,18,6,3,2022/10/31 13:16,,328,NEU5,NLRTM,1,2.25,24800,8,0
BEAU6111971,1,54,60,3,4,2022/10/31 13:19,,329,NEU5,GBSOU,1,2.25,11150.5,3,0
TCLU8445285,1,54,60,3,5,2022/10/31 13:22,,330,NEU5,GBSOU,1,2.25,15100,5,0
TCNU6927942,1,65,64,4,3,2022/10/31 13:24,,331,NEU5,GBSOU,1,2.25,12092,4,0
TRHU1431700,1,51,50,3,1,2022/10/31 13:31,,332,NEU5,GBSOU,1,1,4962.5,1,0
TCNU2069167,1,6S,10,5,2,2022/10/31 13:33,,333,NEU5,GBSOU,1,2.25,27800,9,0
TCNU5270175,1,52,18,6,4,2022/10/31 13:38,,334,NEU5,NLRTM,1,2.25,24862.4,8,0
OOCU6972063,1,51,74,6,4,2022/10/31 13:41,,335,NEU5,GBSOU,1,2.25,8626.6,2,0
CGMU5316669,1,99,26,5,3,2022/10/31 13:42,,336,NEU5,GBSOU,1,2.25,10196.1,3,0
APZU4542375,1,54,50,6,2,2022/10/31 13:45,,337,NEU5,NLRTM,1,2,29414,9,0
TXGU5704700,1,65,64,4,4,2022/10/31 13:48,,338,NEU5,GBSOU,1,2.25,14591.5,4,0
FFAU2440188,1,54,14,6,2,2022/10/31 14:01,,339,NEU5,GBSOU,1,2.25,9332,3,0
OOLU9364470,1,54,14,6,3,2022/10/31 14:03,,340,NEU5,GBSOU,1,2.25,10048,3,0
EGHU9242841,1,6S,10,6,2,2022/10/31 14:05,,341,NEU5,GBSOU,1,2.25,27800,9,0
CMAU3291481,1,57,19,6,1,2022/10/31 14:09,,342,NEU5,NLRTM,1,1,11800,3,0
TEMU6411154,1,6S,10,5,1,2022/10/31 14:10,,343,NEU5,GBSOU,1,2.25,27800,9,0
CMAU5535524,1,59,84,1,4,2022/10/31 14:24,,344,NEU5,NLRTM,1,2.25,16834.1,5,0
FFAU1262986,1,6S,52,2,1,2022/10/31 14:27,,345,NEU5,GBSOU,1,2.25,27800,9,0
CGMU5161607,1,9A,10,6,1,2022/10/31 14:31,,346,NEU5,GBSOU,1,2.25,8777,2,0
APHU6701642,1,65,64,4,5,2022/10/31 14:34,,347,NEU5,GBSOU,1,2.25,11309.4,3,0
CSNU6201492,1,53,34,5,1,2022/10/31 14:37,,348,NEU5,GBSOU,1,2.25,12376.8,4,0
CMAU4499567,1,52,44,6,1,2022/10/31 14:44,,349,NEU5,GBSOU,1,2.25,18137,6,0
CSNU8078330,1,5B,50,1,3,2022/10/31 14:48,,350,NEU5,NLRTM,1,2.25,9236,3,0
CMAU6778534,1,52,44,6,2,2022/10/31 14:48,,351,NEU5,GBSOU,1,2.25,18280,6,0
CGMU6540776,1,99,50,4,1,2022/10/31 14:53,,352,NEU5,GBSOU,1,2.25,8479,2,0
CSNU8350330,1,59,44,5,1,2022/10/31 14:56,,353,NEU5,GBSOU,1,2.25,9536.5,3,0
SEKU6095310,1,52,40,3,1,2022/10/31 15:10,,354,NEU5,GBSOU,1,2.25,14463.7,4,0
EISU1824503,1,56,10,2,1,2022/10/31 15:17,,355,NEU5,NLRTM,1,2,11050,3,0
CMAU7578171,1,52,40,3,2,2022/10/31 15:24,,356,NEU5,GBSOU,1,2.25,10513,3,0
DHDU2258441,1,6S,39,6,1,2022/10/31 15:37,,357,NEU5,NLRTM,1,1,28900,9,0
OOLU9514158,1,52,18,2,2,2022/10/31 15:44,,358,NEU5,NLRTM,1,2.25,21186,7,0
CCLU6132855,1,59,44,5,2,2022/10/31 15:44,,359,NEU5,GBSOU,1,2.25,9625,3,0
TGBU5987320,1,51,24,2,2,2022/10/31 15:49,,360,NEU5,BEANR,1,2.25,18616,6,0
TCNU5941329,1,51,74,5,5,2022/10/31 16:06,,361,NEU5,GBSOU,1,2.25,11770,3,0
CMAU6940795,1,52,40,3,3,2022/10/31 16:12,,362,NEU5,GBSOU,1,2.25,12359,4,0
CMAU8068850,1,56,14,5,1,2022/10/31 16:27,,363,NEU5,GBSOU,1,2,11863,3,0
DHDU2287706,1,6N,31,4,1,2022/10/31 16:28,,364,NEU5,NLRTM,1,1,29400,9,0
CMAU7444906,1,59,44,5,3,2022/10/31 16:29,,365,NEU5,GBSOU,1,2.25,10281,3,0
SEGU4207269,1,57,16,3,1,2022/10/31 16:36,,366,NEU5,BEANR,1,2.25,8119,2,0
DHDU2258483,1,6S,19,2,1,2022/10/31 16:38,,367,NEU5,NLRTM,1,1,28900,9,0
DHDU2287666,1,6S,19,4,2,2022/10/31 16:43,,368,NEU5,NLRTM,1,1,29400,9,0
DHDU2287603,1,6S,19,3,1,2022/10/31 16:50,,369,NEU5,NLRTM,1,1,29400,9,0
TCLU5067617,1,57,84,3,1,2022/10/31 16:55,,370,NEU5,GBSOU,1,2.25,8158,2,0
DHDU2287753,1,6N,39,2,1,2022/10/31 17:08,,371,NEU5,NLRTM,1,1,29400,9,0
TCLU8244700,1,59,44,4,1,2022/10/31 17:09,,372,NEU5,GBSOU,1,2.25,12415,4,0
DFSU4296321,1,56,14,5,2,2022/10/31 17:18,,373,NEU5,GBSOU,1,2,11902,3,0
CMAU8336830,1,56,14,5,3,2022/10/31 17:20,,374,NEU5,GBSOU,1,2,8404,2,0
INBU5460585,1,72,56,1,3,2022/10/31 17:22,,375,NEU5,GBSOU,1,2,12089.7,4,0
TCLU4233143,1,56,14,5,4,2022/10/31 17:25,,376,NEU5,GBSOU,1,2,9253,3,0
EMCU1341420,1,52,44,6,4,2022/10/31 17:25,,377,NEU5,GBSOU,1,2,13976,4,0
MBBU5210519,1,59,61,6,1,2022/10/31 17:27,,378,NEU5,NLRTM,1,1,3977.4,1,0
SEKU5822190,1,59,44,4,2,2022/10/31 17:38,,379,NEU5,GBSOU,1,2.25,12324,4,0
CMAU5930935,1,53,34,1,1,2022/10/31 17:52,,380,NEU5,GBSOU,1,2.25,11770,3,0
FCIU9522346,1,52,40,3,4,2022/10/31 17:53,,381,NEU5,GBSOU,1,2.25,11873,3,0
TCKU1979574,1,59,61,6,2,2022/10/31 17:56,,382,NEU5,NLRTM,1,1,5420,1,0
APHU6947981,1,52,44,6,3,2022/10/31 17:57,,383,NEU5,GBSOU,1,2.25,17749.9,5,0
MBBU5210669,1,59,61,6,3,2022/10/31 17:59,,384,NEU5,NLRTM,1,1,6387,2,0
TCLU5510480,1,51,24,2,3,2022/10/31 18:00,,385,NEU5,BEANR,1,2.25,18728,6,0
TCNU2971356,1,53,22,6,4,2022/10/31 18:03,,386,NEU5,GBSOU,1,2.25,9530,3,0
CGMU5514406,1,53,22,5,3,2022/10/31 18:15,,387,NEU5,GBSOU,1,2.25,23773,7,0
CGMU5292016,1,99,34,5,2,2022/10/31 18:19,,388,NEU5,GBSOU,1,2.25,11365.5,3,0
FBIU5215864,1,9A,34,3,1,2022/10/31 18:29,,389,NEU5,GBSOU,1,2.25,8801,2,0
TRLU9702026,1,54,31,4,2,2022/10/31 18:31,,390,NEU5,GBSOU,1,1,8113.2,2,0
CCRU4330703,1,79,77,4,1,2022/10/31 18:36,,391,NEU5,FRLEH,0,1,3900,1,0
EXFU5213858,1,79,77,3,1,2022/10/31 18:36,,392,NEU5,FRLEH,0,1,3900,1,0
TLLU8135903,1,53,34,5,2,2022/10/31 18:44,,393,NEU5,GBSOU,1,2.25,13329.4,4,0
TCNU8659854,1,53,34,5,3,2022/10/31 18:49,,394,NEU5,GBSOU,1,2.25,13446.9,4,0
OOCU8241303,1,54,38,5,1,2022/10/31 18:50,,395,NEU5,BEANR,1,2.25,11806,3,0
OOLU0575722,1,54,31,4,3,2022/10/31 18:53,,396,NEU5,GBSOU,1,1,5979,1,0
TCLU4198124,1,57,16,1,1,2022/10/31 18:54,,397,NEU5,GBSOU,1,2,11484,3,0
TCNU5787907,1,53,22,5,4,2022/10/31 18:55,,398,NEU5,GBSOU,1,2.25,24381.7,8,0
TRLU9704137,1,57,19,6,2,2022/10/31 18:59,,399,NEU5,NLRTM,1,1,14308,4,0
EITU1808044,1,6S,10,3,2,2022/10/31 19:05,,400,NEU5,GBSOU,1,2.25,30244,10,0
EISU8038189,1,41,94,3,1,2022/10/31 19:11,,401,NEU5,BEANR,1,2.25,15500,5,0
DHDU2287795,1,6S,33,3,2,2022/10/31 19:13,,402,NEU5,NLRTM,1,1,29400,9,0
EGHU3195423,1,59,51,4,1,2022/10/31 19:15,,403,NEU5,NLRTM,1,1,8340.5,2,0
OOLU9600111,1,59,44,5,4,2022/10/31 19:22,,404,NEU5,GBSOU,1,2.25,9230.8,3,0
TEMU2549166,1,59,51,5,3,2022/10/31 19:26,,405,NEU5,NLRTM,1,1,16300,5,0
EGHU9557258,1,6S,10,3,3,2022/10/31 19:26,,406,NEU5,GBSOU,1,2.25,7752,2,0
CSNU7632540,1,57,84,3,2,2022/10/31 19:26,,407,NEU5,GBSOU,1,2.25,7646,2,0
CMAU6504488,1,54,38,5,2,2022/10/31 19:27,,408,NEU5,BEANR,1,2.25,15318,5,0
EISU9300251,1,57,84,6,1,2022/10/31 19:29,,409,NEU5,GBSOU,1,2.25,15616,5,0
FFAU2611423,1,53,42,6,2,2022/10/31 19:34,,410,NEU5,NLRTM,1,2.25,21186,7,0
FCIU4385343,1,57,19,6,3,2022/10/31 19:44,,411,NEU5,NLRTM,1,1,14127.6,4,0
CSNU1549850,1,54,31,4,4,2022/10/31 19:55,,412,NEU5,GBSOU,1,1,6453,2,0
TGBU2998948,1,6N,19,4,1,2022/10/31 19:58,,413,NEU5,BEANR,1,1,6642.7,2,0
EGHU9069525,1,6S,52,4,1,2022/10/31 20:08,,414,NEU5,GBSOU,1,2.25,27800,9,0
APZU4662112,1,57,16,1,2,2022/10/31 20:16,,415,NEU5,GBSOU,1,2,11461,3,0
CSNU1979819,1,53,25,1,1,2022/10/31 20:19,,416,NEU5,NLRTM,1,1,8935,2,0
CGMU5350468,1,51,78,3,4,2022/10/31 20:21,,417,NEU5,NLRTM,1,2.25,33490.6,11,0
DRYU9447461,1,6S,52,4,2,2022/10/31 20:35,,418,NEU5,GBSOU,1,2.25,7822,2,0
TGBU6211412,1,53,42,6,3,2022/10/31 21:02,,419,NEU5,NLRTM,1,2.25,22900,7,0
TCLU9583376,1,53,34,5,4,2022/10/31 21:20,,420,NEU5,GBSOU,1,2.25,12153.4,4,0
BMOU4904970,1,57,84,6,2,2022/10/31 21:25,,421,NEU5,GBSOU,1,2.25,17381,5,0
SEKU5963985,1,57,84,3,4,2022/10/31 21:34,,422,NEU5,GBSOU,1,2.25,8680,2,0
UESU4288830,1,57,16,1,3,2022/10/31 21:40,,423,NEU5,GBSOU,1,2,13505,4,0
CMAU7239178,1,64,78,3,1,2022/10/31 21:40,,424,NEU5,NLRTM,1,2.25,31829.8,10,0
CMAU8283745,1,57,16,1,4,2022/10/31 21:42,,425,NEU5,GBSOU,1,2,11307.4,3,0
TXGU7136091,1,53,22,5,5,2022/10/31 21:49,,426,NEU5,GBSOU,1,2.25,22657.3,7,0
EITU1071403,1,53,22,4,1,2022/10/31 21:51,,427,NEU5,GBSOU,1,2.25,24200,8,0
CMAU6305146,1,57,74,5,2,2022/10/31 22:00,,428,NEU5,GBSOU,1,2.25,6891,2,0
CMAU4656959,1,64,78,3,2,2022/10/31 22:02,,429,NEU5,NLRTM,1,2.25,28720,9,0
EGHU9833084,1,6N,60,5,1,2022/10/31 22:04,,430,NEU5,GBSOU,1,2.25,29060,9,0
SEGU6381393,1,64,78,3,3,2022/10/31 22:22,,431,NEU5,NLRTM,1,2.25,27250,9,0
CGMU5282595,1,9A,34,5,1,2022/10/31 22:36,,432,NEU5,GBSOU,1,2.25,8822,2,0
CSNU7815113,1,54,14,6,4,2022/10/31 22:47,,433,NEU5,GBSOU,1,2.25,10048,3,0
FCIU9578875,1,53,22,4,2,2022/10/31 22:50,,434,NEU5,GBSOU,1,2.25,25500,8,0
TCKU6375350,1,53,22,4,3,2022/10/31 22:53,,435,NEU5,GBSOU,1,2.25,26970,8,0
CAIU8289294,1,57,16,6,4,2022/10/31 23:06,,436,NEU5,BEANR,1,2.25,13870,4,0
APZU4717616,1,55,32,4,1,2022/10/31 23:07,,437,NEU5,GBSOU,1,2,11690.8,3,0
OOLU7713818,1,55,32,4,2,2022/10/31 23:20,,438,NEU5,GBSOU,1,2,13499.6,4,0
TCKU6336478,1,53,34,5,5,2022/10/31 23:22,,439,NEU5,GBSOU,1,2.25,11665,3,0
CSNU6058930,1,59,44,4,3,2022/10/31 23:23,,440,NEU5,GBSOU,1,2.25,12583.7,4,0
GCXU5845929,1,59,44,4,4,2022/11/1 0:16,,441,NEU5,GBSOU,1,2.25,13912.4,4,0
CMAU1768826,1,6N,35,3,1,2022/11/1 0:45,,442,NEU5,SGSIN,1,1,20668,6,0
APZU3243908,1,6S,41,2,2,2022/11/1 0:50,,443,NEU5,SGSIN,1,1,22793,7,0
TLLU4640126,1,53,34,1,2,2022/11/1 1:19,,444,NEU5,GBSOU,1,2.25,11857,3,0
FFAU3113805,1,57,12,3,1,2022/11/1 2:43,,445,NEU5,GBSOU,1,2.25,9841,3,0
CMAU8055811,1,57,16,2,2,2022/11/1 2:47,,446,NEU5,GBSOU,1,2,8098,2,0
GLDU5214840,1,6S,57,3,1,2022/11/1 3:01,,447,NEU5,SGSIN,1,1,10357.6,3,0
BEAU6041750,1,57,16,2,3,2022/11/1 5:15,,448,NEU5,GBSOU,1,2.25,9452,3,0
OOLU9166860,1,56,10,4,1,2022/11/1 5:37,,449,NEU5,GBSOU,1,2.25,10048,3,0
TEMU4123992,1,53,25,4,1,2022/11/1 5:43,,450,NEU5,GBSOU,1,1,8350,2,0
DRYU4180156,1,56,76,6,1,2022/11/1 5:55,,451,NEU5,NLRTM,1,2,27768,9,0
OOLU6817891,1,64,78,3,4,2022/11/1 5:59,,452,NEU5,NLRTM,1,2.25,24800,8,0
MBBU5210606,1,57,19,6,4,2022/11/1 6:21,,453,NEU5,NLRTM,1,1,10600,3,0
TGBU8723151,1,53,34,1,3,2022/11/1 6:29,,454,NEU5,GBSOU,1,2.25,10678,3,0
MBBU5210416,1,59,51,4,2,2022/11/1 6:33,,455,NEU5,NLRTM,1,1,5313.6,1,0
OOCU8473886,1,57,84,6,3,2022/11/1 6:39,,456,NEU5,GBSOU,1,2.25,17319.8,5,0
OTPU6342758,1,99,34,6,1,2022/11/1 7:22,,457,NEU5,GBSOU,1,2.25,9475,3,0
TRHU4704100,1,64,78,2,3,2022/11/1 7:33,,458,NEU5,NLRTM,1,2.25,22900,7,0
EITU0442388,1,59,17,5,1,2022/11/1 7:41,,459,NEU5,GBSOU,1,1,6292,2,0
TCLU6449260,1,54,60,4,2,2022/11/1 8:16,,460,NEU5,GBSOU,1,2.25,16120,5,0
LTIU6065899,1,55,32,4,3,2022/11/1 8:25,,461,NEU5,GBSOU,1,2,14611.4,4,0
OOLU4444612,1,64,56,4,1,2022/11/1 8:34,,462,NEU5,GBSOU,1,2,9842,3,0
OOCU7491545,1,5B,50,6,1,2022/11/1 8:44,,463,NEU5,NLRTM,1,2.25,9274.4,3,0
MBBU5210437,1,59,51,4,3,2022/11/1 8:51,,464,NEU5,NLRTM,1,1,7873.1,2,0
TGBU6745510,1,59,58,2,1,2022/11/1 9:18,,465,NEU5,BEANR,1,2.25,11740,3,0
XHCU5428430,1,53,34,1,4,2022/11/1 9:23,,466,NEU5,GBSOU,1,2.25,11535,3,0
TCNU3219976,1,64,78,2,4,2022/11/1 9:32,,467,NEU5,NLRTM,1,2.25,24800,8,0
TCLU9451873,1,56,10,3,3,2022/11/1 9:42,,468,NEU5,GBSOU,1,2.25,16418.7,5,0
CMAU4711552,1,64,78,2,5,2022/11/1 9:49,,469,NEU5,NLRTM,1,2.25,27498,9,0
TLNU4242860,1,5B,50,6,2,2022/11/1 9:56,,470,NEU5,NLRTM,1,2.25,9672,3,0
MBBU5210632,1,53,25,1,2,2022/11/1 10:16,,471,NEU5,NLRTM,1,1,8615,2,0
TCLU4340157,1,55,32,4,4,2022/11/1 10:17,,472,NEU5,GBSOU,1,2,12988.5,4,0
MBBU5210484,1,53,31,2,5,2022/11/1 10:21,,473,NEU5,NLRTM,1,1,10450,3,0
BMOU6063878,1,64,78,2,2,2022/11/1 10:53,,474,NEU5,NLRTM,1,2.25,23204,7,0
OOCU4785607,1,64,56,4,2,2022/11/1 11:01,,475,NEU5,GBSOU,1,2,9975,3,0
CXDU2387950,1,82,82,5,2,2022/11/1 11:01,,476,NEU5,NLRTM,1,2.25,22450,7,0
GESU6908514,1,64,78,1,1,2022/11/1 11:01,,477,NEU5,NLRTM,1,2.25,22450,7,0
TCNU7343898,1,56,76,5,1,2022/11/1 11:01,,478,NEU5,NLRTM,1,2.25,22450,7,0
CMAU5741192,1,57,84,3,3,2022/11/1 11:38,,479,NEU5,GBSOU,1,2.25,7638,2,0
APHU6440683,1,59,58,6,4,2022/11/1 11:38,,480,NEU5,BEANR,1,2.25,6323.3,2,0
CMAU5846700,1,59,58,6,3,2022/11/1 11:38,,481,NEU5,BEANR,1,2.25,6323.3,2,0
CMAU9559083,1,57,74,5,1,2022/11/1 11:38,,482,NEU5,GBSOU,1,2.25,7723,2,0
TRLU7543666,1,57,16,3,2,2022/11/1 11:38,,483,NEU5,BEANR,1,2.25,6323.3,2,0
UETU5531613,1,57,74,5,3,2022/11/1 11:38,,484,NEU5,GBSOU,1,2.25,7705,2,0
TIIU4067590,1,59,28,5,1,2022/11/1 11:52,,485,NEU5,GBSOU,1,2.25,9472,3,0
CSNU7963018,1,53,22,4,5,2022/11/1 12:19,,486,NEU5,GBSOU,1,2.25,26318.6,8,0
BMOU6439456,1,52,68,6,1,2022/11/1 12:44,,487,NEU5,GBSOU,1,2.25,11490.5,3,0
XHCU5428532,1,52,68,6,2,2022/11/1 12:53,,488,NEU5,GBSOU,1,2.25,11686,3,0
CAIU8123894,1,52,68,6,3,2022/11/1 13:12,,489,NEU5,GBSOU,1,2.25,12250,4,0
APZU4628273,1,55,32,4,5,2022/11/1 13:19,,490,NEU5,GBSOU,1,2,14424.1,4,0
DHDU2258462,1,6N,17,6,1,2022/11/1 14:07,,491,NEU5,NLRTM,1,1,28900,9,0
OOCU7300931,1,59,28,5,2,2022/11/1 14:22,,492,NEU5,GBSOU,1,2.25,10226,3,0
TCLU8503381,1,6S,44,4,1,2022/11/1 14:39,,493,NEU5,GBSOU,1,2.25,12466,4,0
TCLU4442570,1,55,40,2,1,2022/11/1 14:42,,494,NEU5,GBSOU,1,2,19855.8,6,0
FCIU8568023,1,53,34,4,1,2022/11/1 14:47,,495,NEU5,GBSOU,1,2.25,11106,3,0
